user_id,signup_ts,country,acquisition_channel,signup_intent,platform
user_3821,2026-01-15T14:28:13.968344,BR,organic,learn,web
user_3822,2026-01-03T07:56:43.967280,US,paid,internal_tool,desktop
user_3823,2026-01-14T05:49:14.142684,CA,referral,learn,desktop
user_3824,2026-01-05T03:34:15.975821,US,social,learn,desktop
user_3825,2026-01-06T16:17:54.800223,CA,organic,build_app,web
user_3826,2025-12-28T23:32:52.465747,BR,organic,build_app,web
user_3827,2026-01-03T04:25:29.744802,BR,organic,internal_tool,desktop
user_3828,2026-01-05T15:22:13.203239,DE,referral,build_app,desktop
user_3829,2025-12-30T09:47:38.965380,GB,organic,build_app,desktop
user_3830,2026-01-21T04:18:34.033609,US,organic,prototype,desktop
user_3831,2025-12-26T01:58:44.227201,GB,organic,prototype,web
user_3832,2025-12-24T22:11:00.722430,GB,organic,learn,desktop
user_3833,2025-12-30T11:47:24.153546,DE,organic,build_app,desktop
user_3834,2026-01-19T07:59:48.715464,DE,organic,build_app,desktop
user_3835,2026-01-22T03:22:21.645181,US,paid,build_app,web
user_3836,2026-01-09T10:13:20.080390,IN,organic,learn,web
user_3837,2025-12-31T05:32:28.034094,IN,paid,learn,web
user_3838,2026-01-13T04:42:51.823521,US,organic,learn,web
user_3839,2026-01-21T04:35:21.138946,US,paid,build_app,web
user_3840,2025-12-25T22:19:05.838559,CA,organic,build_app,web
user_3841,2026-01-14T00:57:01.212378,GB,organic,learn,web
user_3842,2026-01-15T22:39:47.692870,US,organic,learn,web
user_3843,2026-01-01T13:28:04.993987,IN,organic,build_app,web
user_3844,2025-12-21T12:23:54.254423,IN,referral,build_app,web
user_3845,2026-01-11T08:02:15.452876,CA,referral,learn,desktop
user_3846,2025-12-24T10:58:57.852872,IN,referral,learn,web
user_3847,2025-12-31T13:27:16.330597,BR,paid,build_app,desktop
user_3848,2026-01-08T12:05:58.578532,GB,organic,build_app,web
user_3849,2026-01-27T07:42:58.026118,US,referral,learn,web
user_3850,2025-12-21T14:14:41.859876,IN,organic,learn,desktop
user_3851,2025-12-18T07:35:20.136078,CA,organic,build_app,web
user_3852,2026-01-08T05:58:13.527363,GB,referral,learn,desktop
user_3853,2026-01-26T10:31:57.971990,CA,paid,learn,web
user_3854,2025-12-17T01:53:46.420931,US,organic,prototype,web
user_3855,2026-01-12T21:29:13.922087,BR,organic,prototype,web
user_3856,2025-12-16T05:27:59.386558,US,social,build_app,desktop
user_3857,2026-01-08T19:07:56.076262,GB,organic,prototype,desktop
user_3858,2025-12-20T08:41:49.613626,BR,organic,build_app,web
user_3859,2026-01-13T15:51:04.454366,US,social,prototype,desktop
user_3860,2025-12-31T05:51:52.661299,IN,paid,build_app,web
user_3861,2026-01-13T10:56:07.827546,IN,referral,build_app,web
user_3862,2025-12-26T14:54:31.178238,CA,social,internal_tool,web
user_3863,2025-12-18T08:54:27.767402,IN,social,build_app,web
user_3864,2025-12-23T04:26:02.849614,US,organic,build_app,web
user_3865,2025-12-27T07:49:43.621241,IN,organic,internal_tool,desktop
user_3866,2025-12-22T09:56:56.852527,US,paid,build_app,web
user_3867,2025-12-23T22:18:31.764861,US,organic,prototype,desktop
user_3868,2026-01-08T11:42:53.962557,IN,organic,prototype,desktop
user_3869,2026-01-03T16:39:11.649041,IN,paid,prototype,desktop
user_3870,2026-01-21T03:19:28.293925,US,referral,learn,desktop
user_3871,2026-01-06T09:26:25.397886,US,organic,prototype,desktop
user_3872,2026-01-08T06:40:09.352212,US,organic,internal_tool,web
user_3873,2026-01-15T22:56:14.587565,US,organic,prototype,desktop
user_3874,2026-01-22T09:41:13.628624,IN,referral,build_app,desktop
user_3875,2026-01-10T07:28:39.601860,US,paid,prototype,web
user_3876,2025-12-16T15:46:04.531832,US,organic,build_app,desktop
user_3877,2026-01-04T15:57:00.538678,US,referral,build_app,desktop
user_3878,2025-12-16T10:51:05.077628,BR,organic,internal_tool,desktop
user_3879,2026-01-11T05:16:11.053654,CA,organic,build_app,web
user_3880,2025-12-17T22:15:05.269767,BR,organic,build_app,web
user_3881,2026-01-08T06:46:40.053408,US,paid,build_app,desktop
user_3882,2025-12-21T17:54:53.403128,GB,organic,internal_tool,web
user_3883,2026-01-22T11:57:57.765274,GB,paid,build_app,desktop
user_3884,2025-12-19T05:50:31.187164,GB,referral,prototype,web
user_3885,2026-01-13T16:10:27.750812,BR,social,prototype,web
user_3886,2026-01-15T16:06:42.379846,US,referral,internal_tool,desktop
user_3887,2025-12-27T09:12:09.364063,IN,organic,build_app,desktop
user_3888,2026-01-10T16:11:44.233624,IN,organic,build_app,desktop
user_3889,2025-12-29T20:18:42.942434,US,organic,learn,desktop
user_3890,2025-12-26T15:40:01.935957,IN,organic,build_app,web
user_3891,2025-12-26T16:25:35.172699,US,organic,prototype,web
user_3892,2025-12-15T17:06:49.061590,CA,organic,internal_tool,desktop
user_3893,2026-01-14T06:46:15.123532,DE,organic,build_app,desktop
user_3894,2025-12-18T05:34:52.696243,GB,organic,build_app,desktop
user_3895,2025-12-23T20:46:16.979753,US,social,learn,web
user_3896,2025-12-18T21:54:15.339584,BR,organic,learn,desktop
user_3897,2026-01-20T04:37:19.676107,GB,organic,internal_tool,web
user_3898,2026-01-07T19:50:29.866730,IN,paid,learn,web
user_3899,2026-01-05T00:44:41.159981,US,paid,prototype,web
user_3900,2026-01-10T05:59:13.712289,IN,paid,build_app,desktop
user_3901,2026-01-20T08:56:01.517750,IN,social,learn,desktop
user_3902,2026-01-12T02:00:44.598943,IN,organic,prototype,web
user_3903,2026-01-07T02:20:20.158745,US,organic,prototype,web
user_3904,2025-12-29T02:13:10.369987,DE,organic,prototype,web
user_3905,2026-01-07T06:05:13.885575,GB,organic,build_app,web
user_3906,2026-01-28T10:13:00.039977,US,organic,internal_tool,desktop
user_3907,2026-01-09T15:27:55.410235,GB,organic,build_app,web
user_3908,2026-01-05T11:22:09.865570,US,paid,internal_tool,web
user_3909,2026-01-23T23:21:16.948292,DE,organic,learn,web
user_3910,2025-12-17T10:53:53.210954,US,organic,prototype,web
user_3911,2025-12-17T20:20:09.020116,IN,organic,build_app,desktop
user_3912,2026-01-19T12:31:44.817224,US,organic,learn,desktop
user_3913,2026-01-26T09:31:08.533486,US,paid,build_app,desktop
user_3914,2025-12-17T06:57:40.354733,US,organic,internal_tool,desktop
user_3915,2025-12-16T01:58:41.088576,CA,paid,build_app,web
user_3916,2025-12-15T10:32:10.085880,US,organic,internal_tool,web
user_3917,2026-01-09T23:07:30.733684,CA,paid,build_app,web
user_3918,2025-12-21T04:47:45.084046,IN,social,learn,desktop
user_3919,2026-01-09T06:14:53.301879,GB,paid,prototype,desktop
user_3920,2026-01-13T20:53:51.669885,IN,organic,prototype,desktop
user_3921,2025-12-15T16:47:26.376595,CA,paid,prototype,desktop
user_3922,2026-01-23T03:43:31.283847,IN,organic,internal_tool,desktop
user_3923,2025-12-26T08:46:42.247392,US,paid,prototype,desktop
user_3924,2026-01-08T22:17:52.815378,US,paid,internal_tool,desktop
user_3925,2025-12-30T21:59:35.643222,US,organic,learn,desktop
user_3926,2025-12-30T10:43:42.075608,US,organic,prototype,web
user_3927,2026-01-02T03:37:27.646701,DE,organic,internal_tool,web
user_3928,2025-12-15T04:00:28.352545,US,organic,learn,desktop
user_3929,2026-01-03T07:05:09.920566,GB,referral,learn,web
user_3930,2025-12-26T22:13:05.479409,US,paid,internal_tool,desktop
user_3931,2025-12-31T02:00:01.205311,CA,organic,build_app,web
user_3932,2025-12-22T07:55:52.102068,US,organic,build_app,desktop
user_3933,2025-12-30T01:39:34.785669,US,organic,prototype,web
user_3934,2026-01-15T11:23:17.876084,US,organic,build_app,web
user_3935,2026-01-28T06:28:55.804671,US,referral,build_app,desktop
user_3936,2025-12-23T20:53:57.312825,US,organic,build_app,web
user_3937,2026-01-23T00:01:16.971385,GB,organic,build_app,desktop
user_3938,2026-01-11T15:56:13.552142,US,social,learn,desktop
user_3939,2025-12-19T13:05:04.941414,US,organic,build_app,desktop
user_3940,2025-12-15T15:52:10.940163,US,referral,build_app,desktop
user_3941,2026-01-23T18:44:44.445581,BR,organic,prototype,desktop
user_3942,2025-12-25T12:47:09.316237,US,organic,build_app,desktop
user_3943,2025-12-19T18:44:32.687643,IN,organic,build_app,desktop
user_3944,2026-01-13T12:00:28.058965,GB,organic,prototype,desktop
user_3945,2026-01-15T19:07:55.505075,US,organic,prototype,desktop
user_3946,2026-01-24T06:40:19.429216,US,organic,build_app,desktop
user_3947,2026-01-06T12:20:36.845570,US,organic,learn,web
user_3948,2025-12-29T00:55:13.666791,CA,organic,build_app,web
user_3949,2025-12-29T07:42:48.932431,US,organic,prototype,web
user_3950,2025-12-24T05:08:23.964302,GB,organic,internal_tool,desktop
user_3951,2026-01-12T14:03:17.058829,US,referral,build_app,desktop
user_3952,2026-01-26T09:39:14.850177,US,paid,learn,desktop
user_3953,2025-12-18T19:27:27.982613,BR,organic,build_app,desktop
user_3954,2026-01-01T09:34:03.286291,DE,organic,build_app,web
user_3955,2025-12-30T19:57:58.591429,US,paid,build_app,web
user_3956,2025-12-18T14:37:02.919091,BR,paid,build_app,desktop
user_3957,2026-01-10T18:24:23.558222,US,organic,build_app,desktop
user_3958,2026-01-28T05:38:53.359800,GB,organic,build_app,web
user_3959,2025-12-27T10:48:48.060714,IN,organic,learn,web
user_3960,2026-01-16T17:16:51.408257,CA,paid,internal_tool,web
user_3961,2026-01-24T12:37:31.365728,IN,paid,learn,web
user_3962,2025-12-27T04:18:07.059906,IN,paid,prototype,desktop
user_3963,2026-01-25T08:30:13.709535,GB,referral,build_app,web
user_3964,2026-01-17T16:14:31.044612,IN,referral,learn,web
user_3965,2026-01-13T01:17:46.295227,US,organic,prototype,web
user_3966,2025-12-23T17:40:06.120270,DE,referral,learn,desktop
user_3967,2025-12-27T11:35:35.303153,US,organic,prototype,web
user_3968,2025-12-19T13:40:40.527218,DE,organic,build_app,web
user_3969,2026-01-24T07:22:49.761268,CA,paid,prototype,desktop
user_3970,2026-01-20T09:40:10.174344,DE,referral,build_app,web
user_3971,2025-12-18T21:31:00.843645,GB,organic,internal_tool,web
user_3972,2026-01-07T21:29:45.601970,US,paid,build_app,desktop
user_3973,2025-12-24T14:08:50.029084,US,organic,prototype,web
user_3974,2026-01-18T10:52:24.448641,US,referral,build_app,desktop
user_3975,2026-01-09T18:59:27.540069,US,organic,prototype,desktop
user_3976,2026-01-26T13:00:53.898858,US,organic,build_app,web
user_3977,2026-01-16T17:18:34.247007,US,referral,internal_tool,web
user_3978,2025-12-19T12:44:31.215745,US,organic,learn,web
user_3979,2025-12-31T18:36:11.975598,DE,organic,learn,web
user_3980,2026-01-09T22:22:33.029782,BR,organic,build_app,desktop
user_3981,2026-01-25T00:47:07.613200,BR,organic,build_app,web
user_3982,2025-12-31T16:37:23.962418,BR,organic,prototype,desktop
user_3983,2025-12-23T10:55:26.939746,GB,referral,build_app,desktop
user_3984,2025-12-27T17:58:36.312390,BR,organic,learn,desktop
user_3985,2025-12-26T04:01:04.416699,IN,organic,prototype,desktop
user_3986,2025-12-21T22:51:02.218122,US,organic,prototype,desktop
user_3987,2025-12-30T11:24:50.183428,US,organic,build_app,web
user_3988,2025-12-26T04:55:21.336450,US,organic,build_app,web
user_3989,2026-01-06T23:18:09.389180,GB,organic,learn,web
user_3990,2026-01-24T05:47:47.764606,US,organic,learn,web
user_3991,2026-01-26T22:40:14.339885,GB,referral,prototype,desktop
user_3992,2025-12-22T04:10:21.214748,US,organic,prototype,desktop
user_3993,2026-01-09T14:59:09.802360,US,organic,build_app,desktop
user_3994,2026-01-14T07:45:32.895855,GB,organic,build_app,web
user_3995,2025-12-21T20:42:59.138057,BR,paid,learn,desktop
user_3996,2026-01-07T22:20:36.184922,CA,paid,prototype,desktop
user_3997,2025-12-24T00:03:28.150654,IN,paid,internal_tool,web
user_3998,2025-12-31T09:11:51.765351,CA,paid,prototype,desktop
user_3999,2025-12-29T13:51:22.032803,IN,organic,build_app,web
user_4000,2026-01-20T16:08:46.480468,US,paid,build_app,web
user_4001,2025-12-25T12:50:25.002649,US,paid,learn,web
user_4002,2026-01-08T07:18:25.891535,DE,organic,build_app,desktop
user_4003,2026-01-10T08:26:20.092259,GB,organic,learn,desktop
user_4004,2025-12-29T20:15:41.783226,GB,organic,learn,web
user_4005,2026-01-25T19:47:13.626807,CA,paid,learn,web
user_4006,2025-12-29T22:42:26.488772,IN,paid,prototype,desktop
user_4007,2025-12-29T16:17:09.995452,IN,organic,prototype,web
user_4008,2026-01-15T04:00:59.170754,IN,paid,prototype,desktop
user_4009,2026-01-05T22:46:02.216486,CA,organic,build_app,web
user_4010,2026-01-16T14:46:52.422619,US,paid,build_app,desktop
user_4011,2025-12-21T21:06:27.927463,US,paid,learn,desktop
user_4012,2025-12-21T15:55:54.503655,US,organic,learn,desktop
user_4013,2026-01-17T02:56:08.474850,DE,paid,prototype,web
user_4014,2026-01-01T11:37:33.259791,GB,paid,learn,web
user_4015,2026-01-22T13:42:13.693552,CA,organic,build_app,desktop
user_4016,2025-12-25T12:10:32.873749,DE,organic,prototype,web
user_4017,2025-12-25T19:27:29.849763,GB,paid,learn,desktop
user_4018,2026-01-22T20:18:42.202468,GB,paid,prototype,desktop
user_4019,2025-12-31T06:38:19.747669,GB,organic,internal_tool,desktop
user_4020,2025-12-19T22:35:22.857621,IN,organic,build_app,desktop
user_4021,2025-12-24T21:55:26.725203,CA,paid,internal_tool,web
user_4022,2026-01-18T15:07:32.801811,GB,paid,build_app,desktop
user_4023,2025-12-26T22:41:10.833406,US,social,learn,desktop
user_4024,2026-01-09T00:14:45.666629,US,social,internal_tool,desktop
user_4025,2026-01-21T13:22:56.695762,CA,organic,prototype,web
user_4026,2026-01-11T11:15:23.804838,DE,referral,build_app,desktop
user_4027,2026-01-17T20:54:20.425662,US,referral,internal_tool,desktop
user_4028,2026-01-27T23:05:39.438712,CA,social,build_app,desktop
user_4029,2025-12-28T11:08:52.644330,US,paid,learn,web
user_4030,2026-01-23T10:18:31.150265,IN,social,prototype,web
user_4031,2026-01-08T19:08:49.031718,US,social,prototype,web
user_4032,2025-12-24T01:31:42.880402,US,organic,learn,web
user_4033,2025-12-20T22:33:06.690667,US,organic,internal_tool,web
user_4034,2025-12-29T18:07:36.583050,US,paid,internal_tool,web
user_4035,2025-12-21T04:40:16.703734,US,referral,learn,web
user_4036,2026-01-18T17:27:49.802554,US,organic,learn,web
user_4037,2026-01-09T02:01:55.006032,DE,organic,build_app,desktop
user_4038,2025-12-16T23:46:20.986245,US,referral,build_app,desktop
user_4039,2026-01-23T12:33:42.195705,BR,paid,prototype,web
user_4040,2026-01-10T19:40:59.273375,CA,referral,prototype,desktop
user_4041,2026-01-03T22:18:10.427134,GB,paid,internal_tool,web
user_4042,2025-12-21T08:12:47.120311,BR,organic,internal_tool,web
user_4043,2026-01-05T03:26:17.541460,BR,organic,prototype,web
user_4044,2026-01-25T06:42:45.965855,US,paid,internal_tool,web
user_4045,2026-01-10T07:10:30.392747,CA,organic,build_app,desktop
user_4046,2026-01-04T15:57:11.200603,IN,organic,learn,desktop
user_4047,2026-01-11T08:44:34.348091,IN,organic,build_app,desktop
user_4048,2026-01-08T18:36:18.933908,DE,paid,internal_tool,web
user_4049,2026-01-12T01:31:25.213831,US,organic,prototype,web
user_4050,2025-12-23T22:53:24.832949,IN,referral,internal_tool,web
user_4051,2025-12-21T16:33:51.108952,US,organic,build_app,desktop
user_4052,2025-12-15T13:31:21.617828,CA,referral,build_app,desktop
user_4053,2026-01-21T10:23:12.318823,IN,organic,build_app,web
user_4054,2025-12-15T03:29:54.368371,US,social,build_app,web
user_4055,2025-12-26T12:37:42.605140,CA,referral,build_app,web
user_4056,2026-01-10T08:09:56.434385,IN,organic,learn,web
user_4057,2026-01-06T11:47:03.825013,BR,organic,prototype,desktop
user_4058,2026-01-24T13:35:32.298962,GB,organic,prototype,web
user_4059,2025-12-24T14:15:40.535957,DE,paid,build_app,desktop
user_4060,2025-12-20T03:06:43.694843,IN,paid,prototype,web
user_4061,2025-12-22T05:14:56.778052,US,organic,prototype,web
user_4062,2026-01-06T09:39:59.206008,US,organic,build_app,web
user_4063,2025-12-28T02:31:57.982535,DE,organic,build_app,web
user_4064,2026-01-04T11:49:41.377360,US,paid,build_app,web
user_4065,2026-01-14T22:53:50.047446,US,organic,build_app,web
user_4066,2025-12-29T11:05:22.727408,GB,referral,prototype,desktop
user_4067,2026-01-13T22:21:04.014599,CA,paid,internal_tool,web
user_4068,2025-12-15T21:13:04.120199,GB,organic,build_app,web
user_4069,2026-01-08T13:52:08.713791,US,social,internal_tool,desktop
user_4070,2026-01-24T19:54:40.572549,CA,paid,learn,desktop
user_4071,2026-01-26T00:53:26.712021,US,organic,internal_tool,desktop
user_4072,2026-01-09T17:31:56.369588,CA,organic,learn,web
user_4073,2026-01-28T05:44:03.347594,BR,organic,internal_tool,desktop
user_4074,2025-12-25T14:13:37.198720,CA,organic,build_app,desktop
user_4075,2025-12-28T09:25:26.958790,CA,organic,learn,desktop
user_4076,2026-01-04T03:56:30.074692,IN,paid,build_app,desktop
user_4077,2026-01-06T21:37:06.294166,US,organic,build_app,web
user_4078,2026-01-20T21:01:40.060708,CA,paid,build_app,web
user_4079,2026-01-04T03:10:52.308043,US,paid,build_app,desktop
user_4080,2025-12-17T03:53:44.207332,US,social,learn,web
user_4081,2026-01-15T11:51:55.998168,IN,paid,build_app,web
user_4082,2025-12-25T00:28:54.711130,US,organic,prototype,web
user_4083,2026-01-23T16:54:08.435751,IN,organic,build_app,desktop
user_4084,2025-12-24T12:57:03.471596,US,organic,prototype,web
user_4085,2025-12-28T07:23:56.041596,IN,organic,prototype,web
user_4086,2025-12-21T04:12:34.300246,CA,organic,build_app,desktop
user_4087,2025-12-28T14:46:27.966835,CA,paid,internal_tool,desktop
user_4088,2026-01-11T01:01:55.003785,CA,social,learn,web
user_4089,2025-12-27T00:41:44.469846,BR,organic,prototype,web
user_4090,2025-12-17T04:20:02.234640,BR,paid,prototype,desktop
user_4091,2026-01-10T09:14:03.681873,IN,organic,prototype,desktop
user_4092,2026-01-17T01:43:23.763786,GB,organic,build_app,web
user_4093,2025-12-19T21:38:08.496405,US,social,prototype,web
user_4094,2026-01-03T02:11:01.601180,US,organic,build_app,desktop
user_4095,2025-12-18T01:43:39.717900,US,organic,internal_tool,desktop
user_4096,2025-12-15T18:17:09.726580,US,organic,learn,web
user_4097,2025-12-31T20:30:03.717107,US,paid,learn,web
user_4098,2025-12-27T21:26:56.474559,BR,social,learn,web
user_4099,2026-01-23T09:17:58.127045,US,social,internal_tool,web
user_4100,2025-12-15T14:35:25.813297,DE,social,prototype,desktop
user_4101,2026-01-13T02:08:30.409057,IN,paid,build_app,desktop
user_4102,2026-01-17T00:19:57.975405,DE,organic,build_app,web
user_4103,2026-01-02T18:21:57.173351,BR,organic,prototype,web
user_4104,2026-01-06T12:48:38.903484,BR,referral,build_app,web
user_4105,2025-12-26T02:53:08.494837,IN,paid,prototype,desktop
user_4106,2025-12-26T08:34:37.747580,IN,paid,build_app,desktop
user_4107,2025-12-17T09:14:15.839223,US,paid,learn,desktop
user_4108,2026-01-24T18:10:30.478528,IN,referral,build_app,desktop
user_4109,2025-12-16T06:58:01.966692,US,organic,build_app,web
user_4110,2025-12-21T04:04:43.478700,CA,organic,learn,web
user_4111,2026-01-16T14:12:30.236592,CA,organic,build_app,desktop
user_4112,2026-01-04T14:11:51.164615,US,organic,prototype,desktop
user_4113,2026-01-07T00:57:01.676271,US,paid,learn,web
user_4114,2025-12-28T06:00:14.545625,US,organic,build_app,web
user_4115,2025-12-22T06:02:15.468182,IN,organic,build_app,web
user_4116,2026-01-19T23:02:44.118970,IN,organic,internal_tool,desktop
user_4117,2025-12-20T13:41:02.301649,US,organic,learn,web
user_4118,2025-12-28T07:29:15.755347,DE,paid,build_app,web
user_4119,2026-01-17T20:00:35.646907,US,paid,internal_tool,web
user_4120,2025-12-28T09:56:52.032534,US,social,internal_tool,desktop
user_4121,2026-01-26T19:27:23.885599,US,paid,learn,web
user_4122,2025-12-22T21:17:14.348032,IN,organic,build_app,web
user_4123,2026-01-07T17:48:54.426679,US,organic,prototype,web
user_4124,2026-01-08T05:04:37.923778,GB,social,build_app,web
user_4125,2026-01-06T12:31:47.721669,IN,organic,build_app,web
user_4126,2026-01-18T20:20:40.003776,US,organic,prototype,web
user_4127,2025-12-17T01:46:45.236036,DE,referral,build_app,desktop
user_4128,2026-01-08T13:34:24.188267,GB,paid,learn,desktop
user_4129,2026-01-19T12:56:20.318531,US,organic,build_app,desktop
user_4130,2025-12-17T06:45:14.637537,US,organic,internal_tool,desktop
user_4131,2026-01-08T14:00:37.524472,CA,organic,build_app,desktop
user_4132,2026-01-03T19:54:40.920027,GB,organic,build_app,web
user_4133,2026-01-02T04:58:31.947790,US,organic,learn,desktop
user_4134,2026-01-08T04:44:10.497941,US,social,build_app,web
user_4135,2026-01-12T02:41:14.497536,GB,organic,build_app,desktop
user_4136,2026-01-15T15:52:57.361899,US,paid,internal_tool,desktop
user_4137,2026-01-24T10:06:25.812422,US,paid,build_app,desktop
user_4138,2026-01-13T13:06:19.818401,IN,organic,learn,web
user_4139,2026-01-28T22:51:57.933664,IN,organic,build_app,web
user_4140,2026-01-13T22:02:58.184877,IN,paid,learn,desktop
user_4141,2025-12-27T02:39:55.278164,BR,referral,learn,desktop
user_4142,2025-12-21T14:58:42.360581,GB,referral,build_app,desktop
user_4143,2025-12-18T04:34:02.657799,US,referral,build_app,web
user_4144,2025-12-27T01:41:12.765520,US,organic,build_app,web
user_4145,2025-12-20T08:39:34.839003,GB,referral,prototype,web
user_4146,2026-01-14T18:05:42.069384,US,organic,prototype,desktop
user_4147,2026-01-15T00:40:02.561430,GB,organic,internal_tool,web
user_4148,2026-01-11T13:01:39.361204,BR,referral,build_app,desktop
user_4149,2026-01-01T05:26:11.380009,GB,organic,prototype,desktop
user_4150,2026-01-04T21:00:52.378025,DE,paid,build_app,desktop
user_4151,2025-12-26T16:11:44.142682,US,paid,build_app,desktop
user_4152,2026-01-25T08:07:39.703176,BR,referral,build_app,desktop
user_4153,2025-12-15T17:08:07.950636,IN,referral,prototype,web
user_4154,2025-12-29T10:14:16.227744,US,paid,build_app,web
user_4155,2026-01-09T18:37:33.073028,US,organic,internal_tool,desktop
user_4156,2025-12-23T03:06:19.918189,US,organic,learn,web
user_4157,2026-01-22T10:36:19.198516,US,organic,prototype,web
user_4158,2026-01-05T14:52:07.014928,US,organic,internal_tool,desktop
user_4159,2025-12-31T16:12:42.533145,GB,organic,build_app,web
user_4160,2025-12-17T19:50:37.289248,CA,social,internal_tool,desktop
user_4161,2025-12-27T15:40:41.817543,CA,referral,learn,desktop
user_4162,2026-01-10T12:48:57.055315,IN,organic,build_app,web
user_4163,2025-12-27T15:43:01.761565,IN,organic,build_app,web
user_4164,2025-12-17T00:45:30.734844,US,referral,build_app,web
user_4165,2026-01-10T01:55:20.508402,US,organic,prototype,desktop
user_4166,2025-12-28T16:13:45.992255,BR,organic,build_app,web
user_4167,2026-01-22T02:06:09.011255,IN,referral,learn,desktop
user_4168,2026-01-15T03:08:06.393974,IN,referral,build_app,web
user_4169,2026-01-16T11:11:37.140703,BR,organic,build_app,web
user_4170,2026-01-24T01:23:36.601637,GB,referral,internal_tool,web
user_4171,2026-01-20T10:48:27.333664,BR,organic,build_app,web
user_4172,2025-12-29T19:35:49.543814,US,organic,build_app,web
user_4173,2026-01-09T14:31:30.633196,IN,organic,prototype,web
user_4174,2025-12-26T15:35:06.555475,GB,referral,prototype,desktop
user_4175,2025-12-24T01:39:30.869184,GB,organic,build_app,web
user_4176,2025-12-24T06:19:36.800333,CA,organic,prototype,web
user_4177,2025-12-19T23:54:29.544014,IN,social,build_app,web
user_4178,2025-12-25T18:10:38.738313,IN,organic,learn,desktop
user_4179,2025-12-25T02:40:29.364718,US,referral,build_app,web
user_4180,2026-01-14T06:22:39.910656,IN,organic,build_app,web
user_4181,2025-12-26T07:35:58.088652,IN,organic,build_app,desktop
user_4182,2025-12-17T02:23:33.481256,CA,referral,build_app,web
user_4183,2026-01-02T23:19:54.615205,GB,organic,learn,web
user_4184,2025-12-24T01:01:18.524469,US,social,learn,desktop
user_4185,2026-01-15T00:29:48.618727,US,paid,build_app,web
user_4186,2025-12-24T23:26:53.369382,US,referral,internal_tool,web
user_4187,2026-01-09T01:31:36.237266,BR,organic,learn,desktop
user_4188,2025-12-22T22:06:35.746766,US,paid,build_app,web
user_4189,2026-01-05T16:42:00.837732,BR,referral,prototype,desktop
user_4190,2026-01-23T00:35:46.918304,IN,paid,prototype,web
user_4191,2025-12-28T15:33:01.657764,GB,social,prototype,web
user_4192,2026-01-07T17:22:23.361307,US,referral,build_app,web
user_4193,2026-01-03T17:42:34.643125,US,paid,internal_tool,web
user_4194,2025-12-18T03:36:59.055394,US,social,prototype,desktop
user_4195,2025-12-15T22:19:30.837837,IN,paid,learn,desktop
user_4196,2026-01-21T21:52:12.155414,BR,referral,prototype,desktop
user_4197,2025-12-30T07:34:53.824670,IN,organic,internal_tool,desktop
user_4198,2026-01-14T20:57:15.185529,IN,organic,build_app,web
user_4199,2026-01-02T13:42:36.436563,CA,organic,learn,web
user_4200,2026-01-21T17:22:30.402323,BR,organic,build_app,desktop
user_4201,2025-12-23T18:37:20.944713,US,paid,internal_tool,desktop
user_4202,2026-01-05T18:32:03.629591,CA,social,build_app,web
user_4203,2026-01-08T16:15:37.193037,BR,paid,build_app,web
user_4204,2026-01-19T17:03:27.581172,US,social,prototype,web
user_4205,2025-12-16T07:48:06.417656,US,referral,learn,desktop
user_4206,2025-12-31T07:26:22.031478,DE,paid,prototype,desktop
user_4207,2026-01-05T09:11:21.574039,IN,organic,learn,desktop
user_4208,2026-01-10T11:56:11.043746,IN,organic,learn,desktop
user_4209,2025-12-21T08:46:55.513148,US,social,build_app,desktop
user_4210,2026-01-08T11:04:54.649405,BR,social,prototype,web
user_4211,2026-01-15T04:55:48.659522,GB,referral,internal_tool,web
user_4212,2026-01-16T23:41:06.006913,US,organic,prototype,desktop
user_4213,2025-12-25T02:17:34.584476,US,paid,internal_tool,web
user_4214,2026-01-03T20:03:40.175539,CA,organic,build_app,desktop
user_4215,2025-12-28T09:48:06.790092,CA,referral,build_app,web
user_4216,2026-01-01T10:39:13.343494,US,paid,internal_tool,web
user_4217,2025-12-31T08:03:27.329972,IN,organic,prototype,desktop
user_4218,2026-01-26T12:43:45.819849,IN,organic,build_app,desktop
user_4219,2025-12-15T14:27:49.094170,US,organic,learn,web
user_4220,2026-01-26T15:32:37.540350,IN,organic,prototype,desktop
user_4221,2025-12-16T11:44:47.656688,DE,organic,learn,desktop
user_4222,2025-12-18T12:09:07.941793,US,organic,internal_tool,desktop
user_4223,2025-12-24T06:30:18.310946,US,organic,learn,desktop
user_4224,2025-12-27T21:46:55.843833,GB,social,build_app,web
user_4225,2026-01-22T14:21:14.672995,DE,paid,build_app,web
user_4226,2026-01-21T20:27:52.883856,US,organic,internal_tool,desktop
user_4227,2026-01-26T01:15:04.706513,US,social,learn,web
user_4228,2026-01-01T12:53:50.254646,US,referral,learn,web
user_4229,2025-12-15T17:06:07.564979,CA,referral,prototype,web
user_4230,2026-01-12T03:53:11.391193,GB,organic,prototype,web
user_4231,2026-01-24T11:06:38.842403,US,paid,build_app,web
user_4232,2025-12-19T20:02:05.539400,DE,organic,prototype,desktop
user_4233,2026-01-21T06:00:58.732797,US,paid,prototype,web
user_4234,2025-12-15T01:55:41.250287,CA,organic,build_app,web
user_4235,2026-01-16T22:54:03.408760,CA,organic,build_app,desktop
user_4236,2026-01-06T04:44:54.432551,US,social,internal_tool,desktop
